4415339,21.584883,101341.3281,-0.392196,102.0625,-84.1875,3.3125,-9.74,-0.62,0.78,413
4415370,21.576044,101331.4219,-0.856778,102.0625,-84.1875,3.3125,-9.74,-0.6,0.74,429
4415404,21.576044,101331.4219,-1.359549,102.0625,-84.1875,3.3125,-9.77,-0.49,0.67,317
4415436,21.576044,101339.1719,-1.359549,102.0625,-84.1875,3.3125,-9.77,-0.55,0.69,379
4415467,21.576044,101339.1719,-0.534992,102.0625,-84.1875,3.3125,-9.76,-0.48,0.7,350
4415498,21.584883,101333.5781,-0.713987,102.0625,-84.1875,3.3125,-9.77,-0.52,0.76,298
4415534,21.580463,101340.25,-1.359549,102.0625,-84.1875,3.3125,-9.77,-0.57,0.84,413
4415566,21.576044,101339.1719,-0.445493,102.0625,-84.1875,3.3125,-9.73,-0.56,0.86,391
4415598,21.571625,101334.2188,-1.036773,102.0625,-84.1875,3.3125,-9.75,-0.58,0.89,405
4415628,21.580463,101340.25,-1.17956,102.0625,-84.1875,3.3125,-9.74,-0.53,0.82,401
4415664,21.576044,101339.1719,-0.947279,102.0625,-84.1875,3.3125,-9.78,-0.52,0.88,437
4415701,21.580463,101340.25,-0.62449,102.0625,-84.1875,3.3125,-9.74,-0.55,0.81,460
4415737,21.584883,101337.4531,-1.359549,102.0625,-84.1875,3.3125,-9.73,-0.54,0.93,403
4415768,21.589302,101334.6563,-1.270058,102.0625,-84.1875,3.3125,-9.73,-0.59,0.84,372
4415799,21.584883,101341.3281,-1.359549,102.0625,-84.1875,3.3125,-9.75,-0.54,0.82,376
4415829,21.584883,101337.4531,-1.359549,102.0625,-84.1875,3.3125,-9.77,-0.53,0.67,463
4415865,21.584883,101333.5781,-0.947279,102.0625,-84.1875,3.3125,-9.77,-0.53,0.73,475
4415897,21.584883,101337.4531,-0.947279,102.0625,-84.1875,3.3125,-9.76,-0.48,0.62,456
4415928,21.584883,101349.0703,-1.036773,102.0625,-84.1875,3.3125,-9.74,-0.61,0.77,356
4415965,21.576044,101331.4219,-1.036773,102.0625,-84.1875,3.3125,-9.75,-0.58,0.73,391
4415996,21.589302,101334.6563,-1.53853,102.0625,-84.1875,3.3125,-9.74,-0.59,0.84,419
4416028,21.584883,101333.5781,-1.270058,102.0625,-84.1875,3.3125,-9.74,-0.65,0.8,353
4416059,21.584883,101341.3281,-0.534992,102.0625,-84.1875,3.3125,-9.77,-0.58,0.88,359
4416096,21.580463,101340.25,-1.036773,102.0625,-84.1875,3.3125,-9.75,-0.56,0.85,381
4416128,21.584883,101341.3281,-0.713987,102.0625,-84.1875,3.3125,-9.74,-0.6,0.88,367
4416160,21.580463,101340.25,-2.004067,102.0625,-84.1875,3.3125,-9.73,-0.54,0.87,436
4416196,21.580463,101340.25,-1.359549,102.0625,-84.1875,3.3125,-9.74,-0.53,0.84,431
4416229,21.580463,101336.375,-1.270058,102.0625,-84.1875,3.3125,-9.77,-0.52,0.82,422
4416260,21.584883,101337.4531,-1.359549,102.0625,-84.1875,3.3125,-9.74,-0.46,0.77,424
4416297,21.584883,101333.5781,-0.713987,102.0625,-84.1875,3.3125,-9.75,-0.49,0.72,412
4416329,21.580463,101340.25,-1.270058,102.0625,-84.1875,3.3125,-9.77,-0.46,0.72,416
4416360,21.584883,101341.3281,-2.004067,102.0625,-84.1875,3.3125,-9.75,-0.52,0.74,363
4416397,21.593721,101343.4766,-0.893984,102.0625,-84.1875,3.3125,-9.76,-0.55,0.77,407
4416430,21.584883,101333.5781,-0.248392,102.0625,-84.1875,3.3125,-9.75,-0.55,0.77,374
4416461,21.593721,101331.8594,-1.53853,102.0625,-84.1875,3.3125,-9.72,-0.58,0.79,282
4416497,21.584883,101341.3281,-0.713987,102.0625,-84.1875,3.3125,-9.75,-0.57,0.86,375
4416530,21.580463,101332.5,-0.481695,102.0625,-84.1875,3.3125,-9.73,-0.62,0.89,393
4416561,21.598139,101340.6797,-1.359549,102.0625,-84.1875,3.3125,-9.78,-0.59,0.89,411
4416598,21.584883,101341.3281,-1.216765,102.0625,-84.1875,3.3125,-9.77,-0.57,0.91,426
4416630,21.584883,101337.4531,-1.359549,102.0625,-84.1875,3.3125,-9.77,-0.55,0.83,466
4416662,21.584883,101325.8281,-1.359549,102.0625,-84.1875,3.3125,-9.75,-0.53,0.85,422
4416698,21.584883,101337.4531,-0.713987,102.0625,-84.1875,3.3125,-9.76,-0.54,0.77,416
4416731,21.584883,101345.1953,-1.036773,102.0625,-84.1875,3.3125,-9.74,-0.51,0.84,388
4416762,21.584883,101341.3281,-1.359549,102.0625,-84.1875,3.3125,-9.76,-0.53,0.72,317
4416798,21.584883,101337.4531,-1.359549,102.0625,-84.1875,3.3125,-9.74,-0.52,0.76,348
4416831,21.584883,101329.7031,-1.036773,102.0625,-84.1875,3.3125,-9.76,-0.51,0.64,359
4416862,21.584883,101329.7031,-0.392196,102.0625,-84.1875,3.3125,-9.78,-0.54,0.7,474
4416899,21.584883,101333.5781,-1.359549,102.0625,-84.1875,3.3125,-9.77,-0.51,0.68,403
4416931,21.584883,101333.5781,-1.53853,102.0625,-84.1875,3.3125,-9.75,-0.6,0.82,338
4416963,21.584883,101337.4531,-1.359549,102.0625,-84.1875,3.3125,-9.73,-0.61,0.87,335
4416999,21.584883,101341.3281,-1.036773,102.0625,-84.1875,3.3125,-9.75,-0.58,0.94,396
4417032,21.580463,101347.9922,-1.44904,102.0625,-84.1875,3.3125,-9.75,-0.61,0.89,365
4417063,21.593721,101343.4766,-1.359549,102.0625,-84.1875,3.3125,-9.72,-0.51,0.86,376
4417099,21.589302,101342.4063,-1.359549,102.0625,-84.1875,3.3125,-9.72,-0.59,0.87,374
4417132,21.584883,101333.5781,-1.126266,102.0625,-84.1875,3.3125,-9.74,-0.52,0.85,347
4417163,21.576044,101331.4219,-1.359549,102.0625,-84.1875,3.3125,-9.73,-0.54,0.85,403
4417200,21.589302,101338.5313,-1.126266,102.0625,-84.1875,3.3125,-9.76,-0.6,0.78,481
4417233,21.584883,101337.4531,-0.803483,102.0625,-84.1875,3.3125,-9.76,-0.49,0.78,380
4417264,21.584883,101337.4531,-0.713987,102.0625,-84.1875,3.3125,-9.78,-0.5,0.65,351
4417300,21.589302,101334.6563,-0.392196,102.0625,-84.1875,3.3125,-9.75,-0.53,0.68,335
4417333,21.589302,101334.6563,-0.947279,102.0625,-84.1875,3.3125,-9.77,-0.48,0.64,443
4417364,21.589302,101342.4063,-0.62449,102.0625,-84.1875,3.3125,-9.74,-0.57,0.81,373
4417400,21.589302,101342.4063,-1.216765,102.0625,-84.1875,3.3125,-9.74,-0.53,0.72,319
4417433,21.589302,101338.5313,-1.216765,102.0625,-84.1875,3.3125,-9.72,-0.57,0.95,391
4417464,21.584883,101341.3281,-0.803483,102.0625,-84.1875,3.3125,-9.74,-0.57,0.81,331
4417501,21.593721,101343.4766,-0.713987,102.0625,-84.1875,3.3125,-9.78,-0.58,0.98,388
4417534,21.584883,101329.7031,-0.392196,102.0625,-84.1875,3.3125,-9.74,-0.61,0.83,434
4417565,21.580463,101340.25,-0.392196,102.0625,-84.1875,3.3125,-9.73,-0.56,0.93,408
